age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,y,contact_cellular,contact_telephone,contact_unknown,duration_contact_cellular,duration_contact_telephone,duration_contact_unknown,above_median_duration,scaled_balance,housing_penalty,loan_penalty,default_penalty,job_score,FSI
51,housemaid,married,secondary,no,30.0,yes,no,14,jul,333,2,-1,0,unknown,no,True,False,False,333,0,0,1,0.3630452451910052,-1,0,0,-1,-1.6369547548089949
37,self-employed,married,tertiary,no,137.0,no,no,13,aug,244,6,-1,0,unknown,no,True,False,False,244,0,0,1,0.39203467894879435,0,0,0,1,1.3920346789487943
23,services,single,secondary,no,250.0,yes,no,18,may,222,1,-1,0,unknown,no,True,False,False,222,0,0,1,0.42264968843131945,-1,0,0,0,-0.5773503115686806
37,blue-collar,married,secondary,no,140.0,yes,yes,7,may,490,1,-1,0,unknown,no,True,False,False,490,0,0,1,0.3928474668111623,-1,-1,0,-1,-2.6071525331888377
37,management,married,tertiary,no,410.0,no,no,29,jan,337,2,-1,0,unknown,no,True,False,False,337,0,0,1,0.4659983744242753,0,0,0,2,2.4659983744242755
47,services,married,secondary,no,1420.0,yes,no,9,jul,250,1,-1,0,unknown,no,False,True,False,0,250,0,1,0.739636954754809,-1,0,0,0,-0.26036304524519105
44,blue-collar,married,secondary,no,878.0,yes,no,2,jun,130,1,-1,0,unknown,no,True,False,False,130,0,0,0,0.5927932809536711,-1,0,0,-1,-1.4072067190463289
35,technician,single,tertiary,no,2288.0,no,no,28,may,32,2,-1,0,unknown,no,False,True,False,0,32,0,0,0.9748035762665944,0,0,0,1,1.9748035762665945
58,services,married,secondary,no,65.0,no,no,27,jun,162,1,-1,0,unknown,no,False,False,True,0,0,162,0,0.37252777025196426,0,0,0,0,0.37252777025196426
46,management,married,tertiary,no,0.0,no,no,7,may,70,2,-1,0,unknown,no,False,False,True,0,0,70,0,0.3549173665673259,0,0,0,2,2.3549173665673258
41,admin.,single,secondary,no,400.0,yes,no,4,jun,99,6,-1,0,unknown,no,False,False,True,0,0,99,0,0.46328908154971554,-1,0,0,0,-0.5367109184502845
38,technician,single,secondary,no,311.0,yes,no,28,may,61,2,-1,0,unknown,no,True,False,False,61,0,0,0,0.4391763749661338,-1,0,0,1,0.43917637496613393
47,management,single,tertiary,no,0.0,no,no,11,jun,58,3,-1,0,unknown,no,False,False,True,0,0,58,0,0.3549173665673259,0,0,0,2,2.3549173665673258
51,housemaid,married,primary,no,492.0,yes,no,20,may,142,3,-1,0,unknown,no,False,False,True,0,0,142,0,0.48821457599566515,-1,0,0,-1,-1.511785424004335
61,management,married,tertiary,no,997.0,no,no,10,mar,106,1,-1,0,unknown,yes,True,False,False,106,0,0,0,0.625033866160932,0,0,0,2,2.625033866160932
47,management,single,tertiary,no,440.0,no,no,21,aug,71,4,-1,0,unknown,no,True,False,False,71,0,0,0,0.47412625304795447,0,0,0,2,2.4741262530479546
34,technician,married,secondary,no,47.0,no,no,25,aug,132,6,-1,0,unknown,no,True,False,False,132,0,0,0,0.3676510430777567,0,0,0,1,1.3676510430777566
34,blue-collar,married,secondary,no,1298.0,yes,no,20,may,120,1,-1,0,unknown,no,False,False,True,0,0,120,0,0.7065835816851802,-1,0,0,-1,-1.2934164183148198
36,blue-collar,divorced,secondary,no,-11.0,no,no,5,jun,152,2,-1,0,unknown,no,False,False,True,0,0,152,0,0.3519371444053102,0,0,0,-1,-0.6480628555946898
26,blue-collar,single,secondary,no,396.0,yes,no,28,may,302,1,-1,0,unknown,no,True,False,False,302,0,0,1,0.4622053643998916,-1,0,0,-1,-1.5377946356001084
35,management,married,tertiary,no,8.0,no,no,23,apr,93,3,-1,0,unknown,yes,True,False,False,93,0,0,0,0.3570848008669737,0,0,0,2,2.3570848008669736
36,blue-collar,married,secondary,no,1409.0,no,no,17,jun,235,2,-1,0,unknown,no,False,False,True,0,0,235,1,0.7366567325927933,0,0,0,-1,-0.2633432674072067
26,management,single,tertiary,no,170.0,no,no,15,may,129,1,-1,0,unknown,yes,True,False,False,129,0,0,0,0.4009753454348415,0,0,0,2,2.4009753454348415
50,blue-collar,married,secondary,no,2320.0,yes,no,7,apr,310,1,-1,0,unknown,no,True,False,False,310,0,0,1,0.9834733134651856,-1,0,0,-1,-1.0165266865348144
28,technician,single,secondary,no,2034.0,yes,no,21,may,196,1,-1,0,unknown,no,False,False,True,0,0,196,1,0.905987537252777,-1,0,0,1,0.905987537252777
53,blue-collar,married,secondary,no,483.0,yes,no,3,feb,288,3,-1,0,unknown,no,True,False,False,288,0,0,1,0.4857762124085614,-1,0,0,-1,-1.5142237875914386
47,management,married,tertiary,no,0.0,no,no,27,oct,508,1,-1,0,unknown,yes,True,False,False,508,0,0,1,0.3549173665673259,0,0,0,2,2.3549173665673258
42,blue-collar,single,primary,no,92.0,no,no,30,jul,86,2,-1,0,unknown,no,True,False,False,86,0,0,0,0.3798428610132755,0,0,0,-1,-0.6201571389867244
42,technician,married,secondary,no,2.0,no,no,29,may,249,2,-1,0,unknown,no,False,False,True,0,0,249,1,0.3554592251422379,0,0,0,1,1.355459225142238
49,housemaid,married,primary,no,249.0,yes,no,21,nov,450,1,-1,0,unknown,no,True,False,False,450,0,0,1,0.42237875914386347,-1,0,0,-1,-1.5776212408561365
66,retired,married,primary,no,206.0,no,no,9,feb,479,1,-1,0,unknown,yes,True,False,False,479,0,0,1,0.41072879978325655,0,0,0,-1,-0.5892712002167435
38,management,single,tertiary,no,0.0,no,no,24,jul,164,1,-1,0,unknown,no,True,False,False,164,0,0,0,0.3549173665673259,0,0,0,2,2.3549173665673258
34,admin.,married,tertiary,no,37.0,no,no,6,feb,45,1,-1,0,unknown,no,True,False,False,45,0,0,0,0.36494175020319697,0,0,0,0,0.36494175020319697
28,student,single,secondary,no,28.0,no,no,29,jan,220,2,-1,0,unknown,no,True,False,False,220,0,0,1,0.3625033866160932,0,0,0,1,1.3625033866160932
40,admin.,single,secondary,no,1670.0,yes,no,18,jun,161,2,-1,0,unknown,no,False,False,True,0,0,161,0,0.8073692766188025,-1,0,0,0,-0.19263072338119747
36,entrepreneur,married,secondary,no,134.0,no,no,20,may,98,1,-1,0,unknown,no,False,False,True,0,0,98,0,0.39122189108642647,0,0,0,2,2.3912218910864267
52,retired,married,secondary,no,603.0,no,yes,9,jun,79,1,-1,0,unknown,no,False,False,True,0,0,79,0,0.5182877269032783,0,-1,0,-1,-1.4817122730967216
46,admin.,married,primary,no,276.0,yes,yes,6,may,157,2,-1,0,unknown,no,False,False,True,0,0,157,0,0.42969384990517473,-1,-1,0,0,-1.5703061500948252
25,technician,single,secondary,no,2157.0,yes,no,21,jul,339,1,-1,0,unknown,no,True,False,False,339,0,0,1,0.9393118396098619,-1,0,0,1,0.9393118396098619
52,blue-collar,married,secondary,no,161.0,yes,no,13,may,274,2,-1,0,unknown,no,False,False,True,0,0,274,1,0.3985369818477377,-1,0,0,-1,-1.6014630181522622
26,management,divorced,tertiary,yes,-402.0,no,yes,12,may,127,2,-1,0,unknown,no,False,False,True,0,0,127,0,0.2460037930100244,0,-1,-2,2,-0.7539962069899757
40,admin.,single,secondary,no,263.0,yes,no,6,may,231,1,-1,0,unknown,no,False,False,True,0,0,231,1,0.42617176916824706,-1,0,0,0,-0.5738282308317529
33,admin.,married,secondary,no,95.0,yes,no,30,apr,335,1,-1,0,unknown,yes,True,False,False,335,0,0,1,0.38065564887564346,-1,0,0,0,-0.6193443511243566
46,technician,divorced,secondary,no,-824.0,yes,no,7,aug,429,3,-1,0,unknown,yes,True,False,False,429,0,0,1,0.13167163370360335,-1,0,0,1,0.13167163370360324
31,blue-collar,married,secondary,no,191.0,yes,no,2,jun,40,1,-1,0,unknown,no,False,False,True,0,0,40,0,0.406664860471417,-1,0,0,-1,-1.593335139528583
44,blue-collar,married,primary,no,420.0,yes,no,7,may,110,2,-1,0,unknown,no,False,False,True,0,0,110,0,0.468707667298835,-1,0,0,-1,-1.531292332701165
35,admin.,married,secondary,no,0.0,no,no,7,may,326,3,-1,0,unknown,no,False,False,True,0,0,326,1,0.3549173665673259,0,0,0,0,0.3549173665673259
51,admin.,married,secondary,no,423.0,yes,yes,16,oct,95,1,-1,0,unknown,no,True,False,False,95,0,0,0,0.46952045516120294,-1,-1,0,0,-1.5304795448387971
51,management,married,tertiary,no,-892.0,yes,yes,14,aug,248,2,-1,0,unknown,no,True,False,False,248,0,0,1,0.11324844215659713,-1,-1,0,2,0.11324844215659713
47,technician,married,secondary,no,-938.0,yes,no,28,may,176,2,-1,0,unknown,no,False,False,True,0,0,176,1,0.10078569493362233,-1,0,0,1,0.10078569493362233
47,admin.,divorced,secondary,no,1139.0,yes,no,11,jul,106,2,-1,0,unknown,no,True,False,False,106,0,0,0,0.6635058249796804,-1,0,0,0,-0.33649417502031964
47,blue-collar,married,secondary,yes,-614.0,yes,no,26,may,118,2,-1,0,unknown,no,False,False,True,0,0,118,0,0.1885667840693579,-1,0,-2,-1,-3.8114332159306423
36,management,divorced,tertiary,no,608.0,no,no,26,aug,125,2,-1,0,unknown,no,True,False,False,125,0,0,0,0.5196423733405581,0,0,0,2,2.519642373340558
31,blue-collar,married,secondary,no,1495.0,yes,yes,23,may,159,3,-1,0,unknown,no,False,False,True,0,0,159,0,0.759956651314007,-1,-1,0,-1,-2.240043348685993
49,admin.,married,secondary,no,381.0,no,no,5,aug,504,2,-1,0,unknown,no,True,False,False,504,0,0,1,0.458141425088052,0,0,0,0,0.458141425088052
27,blue-collar,married,secondary,no,362.0,yes,no,14,may,332,2,-1,0,unknown,no,False,False,True,0,0,332,1,0.4529937686263885,-1,0,0,-1,-1.5470062313736115
45,admin.,married,secondary,no,194.0,no,no,31,jul,517,4,-1,0,unknown,no,True,False,False,517,0,0,1,0.40747764833378486,0,0,0,0,0.40747764833378486
49,technician,married,tertiary,no,1843.0,yes,no,25,may,269,1,-1,0,unknown,no,True,False,False,269,0,0,1,0.854240043348686,-1,0,0,1,0.8542400433486859
47,technician,married,secondary,no,-9.0,no,no,14,aug,457,2,-1,0,unknown,no,True,False,False,457,0,0,1,0.35247900298022217,0,0,0,1,1.352479002980222
42,housemaid,married,primary,no,83.0,no,yes,7,aug,184,1,-1,0,unknown,no,True,False,False,184,0,0,1,0.37740449742617177,0,-1,0,-1,-1.6225955025738283
50,entrepreneur,married,tertiary,no,433.0,yes,no,18,may,47,4,-1,0,unknown,no,True,False,False,47,0,0,0,0.4722297480357627,-1,0,0,2,1.4722297480357627
37,admin.,married,secondary,no,-107.0,yes,no,28,may,158,2,-1,0,unknown,no,False,False,True,0,0,158,0,0.3259279328095367,-1,0,0,0,-0.6740720671904633
40,services,married,secondary,no,51.0,yes,no,11,may,50,1,-1,0,unknown,no,True,False,False,50,0,0,0,0.3687347602275806,-1,0,0,0,-0.6312652397724194
57,retired,married,secondary,no,49.0,yes,yes,25,aug,93,4,-1,0,unknown,no,True,False,False,93,0,0,0,0.36819290165266866,-1,-1,0,-1,-2.6318070983473314
49,technician,married,secondary,no,-147.0,yes,no,20,apr,390,1,-1,0,unknown,no,True,False,False,390,0,0,1,0.31509076131129776,-1,0,0,1,0.31509076131129765
35,services,married,secondary,no,0.0,yes,no,18,may,146,2,-1,0,unknown,no,True,False,False,146,0,0,0,0.3549173665673259,-1,0,0,0,-0.645082633432674
28,blue-collar,single,secondary,no,0.0,yes,no,28,may,386,1,-1,0,unknown,no,False,False,True,0,0,386,1,0.3549173665673259,-1,0,0,-1,-1.645082633432674
31,admin.,single,secondary,no,-407.0,no,yes,7,jul,230,1,-1,0,unknown,no,True,False,False,230,0,0,1,0.2446491465727445,0,-1,0,0,-0.7553508534272555
49,management,single,primary,no,1040.0,no,no,8,jul,474,2,-1,0,unknown,no,True,False,False,474,0,0,1,0.6366838255215389,0,0,0,2,2.636683825521539
30,unemployed,married,secondary,no,142.0,yes,no,20,may,350,4,-1,0,unknown,no,False,False,True,0,0,350,1,0.39338932538607424,-1,0,0,-2,-2.6066106746139255
32,blue-collar,single,secondary,no,1670.0,yes,no,18,may,183,1,-1,0,unknown,no,True,False,False,183,0,0,1,0.8073692766188025,-1,0,0,-1,-1.1926307233811975
62,unknown,married,secondary,no,367.0,no,no,2,mar,139,5,-1,0,unknown,no,False,True,False,0,139,0,1,0.4543484150636684,0,0,0,0,0.4543484150636684
25,admin.,single,tertiary,no,1420.0,no,no,8,apr,124,2,-1,0,unknown,no,True,False,False,124,0,0,0,0.739636954754809,0,0,0,0,0.739636954754809
38,management,married,tertiary,no,1198.0,yes,no,2,feb,63,1,-1,0,unknown,no,True,False,False,63,0,0,0,0.6794906529395828,-1,0,0,2,1.6794906529395828
41,entrepreneur,married,secondary,no,1249.0,yes,no,9,jul,391,1,-1,0,unknown,no,True,False,False,391,0,0,1,0.6933080465998375,-1,0,0,2,1.6933080465998374
27,management,single,tertiary,no,212.0,yes,no,15,may,373,1,-1,0,unknown,no,True,False,False,373,0,0,1,0.4123543755079924,-1,0,0,2,1.4123543755079924
37,technician,divorced,secondary,no,23.0,no,no,20,aug,289,2,-1,0,unknown,no,True,False,False,289,0,0,1,0.3611487401788133,0,0,0,1,1.3611487401788134
35,admin.,divorced,tertiary,no,1555.0,yes,no,9,may,26,2,-1,0,unknown,no,False,False,True,0,0,26,0,0.7762124085613655,-1,0,0,0,-0.22378759143863447
40,blue-collar,married,secondary,no,61.0,yes,no,7,may,112,3,-1,0,unknown,no,False,False,True,0,0,112,0,0.37144405310214035,-1,0,0,-1,-1.6285559468978597
38,management,single,tertiary,no,0.0,yes,no,17,nov,213,2,-1,0,unknown,no,True,False,False,213,0,0,1,0.3549173665673259,-1,0,0,2,1.3549173665673258
53,management,married,primary,no,2096.0,no,no,9,jun,104,1,-1,0,unknown,no,False,False,True,0,0,104,0,0.9227851530750474,0,0,0,2,2.9227851530750475
59,blue-collar,married,primary,no,748.0,no,no,29,may,184,1,-1,0,unknown,no,False,False,True,0,0,184,1,0.5575724735843944,0,0,0,-1,-0.44242752641560557
52,admin.,married,secondary,no,395.0,yes,no,15,may,391,3,-1,0,unknown,no,False,False,True,0,0,391,1,0.46193443511243565,-1,0,0,0,-0.5380655648875643
55,blue-collar,married,secondary,no,1011.0,yes,no,12,aug,112,2,-1,0,unknown,no,True,False,False,112,0,0,0,0.6288268761853156,-1,0,0,-1,-1.3711731238146845
56,blue-collar,married,primary,no,420.0,yes,no,9,may,76,1,-1,0,unknown,no,False,False,True,0,0,76,0,0.468707667298835,-1,0,0,-1,-1.531292332701165
32,admin.,married,secondary,no,76.0,yes,no,21,may,189,2,-1,0,unknown,no,False,False,True,0,0,189,1,0.37550799241398,-1,0,0,0,-0.6244920075860201
24,blue-collar,married,secondary,no,0.0,no,no,28,may,94,1,-1,0,unknown,no,False,False,True,0,0,94,0,0.3549173665673259,0,0,0,-1,-0.645082633432674
51,blue-collar,married,primary,no,844.0,yes,no,29,may,184,3,-1,0,unknown,no,False,False,True,0,0,184,1,0.583581685180168,-1,0,0,-1,-1.4164183148198322
36,management,married,tertiary,no,1318.0,yes,no,7,aug,100,2,-1,0,unknown,no,True,False,False,100,0,0,0,0.7120021674342997,-1,0,0,2,1.7120021674342998
36,technician,married,tertiary,no,167.0,yes,no,28,jan,57,1,-1,0,unknown,no,True,False,False,57,0,0,0,0.4001625575724736,-1,0,0,1,0.40016255757247365
42,management,married,tertiary,no,2187.0,yes,no,17,nov,525,3,-1,0,unknown,yes,True,False,False,525,0,0,1,0.947439718233541,-1,0,0,2,1.9474397182335412
36,management,married,secondary,no,80.0,yes,no,30,may,251,3,-1,0,unknown,no,True,False,False,251,0,0,1,0.37659170956380383,-1,0,0,2,1.3765917095638036
27,management,single,tertiary,yes,0.0,no,yes,8,jul,46,1,-1,0,unknown,no,True,False,False,46,0,0,0,0.3549173665673259,0,-1,-2,2,-0.6450826334326742
38,entrepreneur,married,tertiary,no,0.0,yes,no,18,nov,185,3,-1,0,unknown,no,True,False,False,185,0,0,1,0.3549173665673259,-1,0,0,2,1.3549173665673258
45,technician,married,secondary,no,49.0,no,no,16,jul,65,2,-1,0,unknown,no,True,False,False,65,0,0,0,0.36819290165266866,0,0,0,1,1.3681929016526686
44,housemaid,married,tertiary,no,460.0,no,no,17,jun,491,1,-1,0,unknown,no,False,False,True,0,0,491,1,0.479544838797074,0,0,0,-1,-0.520455161202926
42,technician,married,secondary,no,613.0,yes,no,11,may,432,2,-1,0,unknown,no,True,False,False,432,0,0,1,0.520997019777838,-1,0,0,1,0.520997019777838
44,services,married,secondary,no,1989.0,yes,yes,20,apr,106,2,-1,0,unknown,no,True,False,False,106,0,0,0,0.8937957193172582,-1,-1,0,0,-1.106204280682742
48,technician,married,secondary,no,17.0,yes,yes,17,nov,81,1,-1,0,unknown,no,True,False,False,81,0,0,0,0.3595231644540775,-1,-1,0,1,-0.6404768355459225
37,management,married,tertiary,no,1698.0,yes,no,6,jun,95,2,-1,0,unknown,no,False,False,True,0,0,95,0,0.8149552966675697,-1,0,0,2,1.81495529666757
39,services,single,secondary,no,1420.0,no,no,15,oct,5,1,-1,0,unknown,no,False,False,True,0,0,5,0,0.739636954754809,0,0,0,0,0.739636954754809
38,management,single,tertiary,no,1704.0,no,no,1,sep,222,1,-1,0,unknown,no,True,False,False,222,0,0,1,0.8165808723923056,0,0,0,2,2.8165808723923056
32,services,married,secondary,no,162.0,yes,no,14,may,297,2,-1,0,unknown,no,False,False,True,0,0,297,1,0.3988079111351937,-1,0,0,0,-0.6011920888648064
35,blue-collar,married,secondary,no,243.0,yes,no,20,apr,41,3,-1,0,unknown,no,True,False,False,41,0,0,0,0.4207531834191276,-1,0,0,-1,-1.5792468165808724
24,student,single,secondary,no,1847.0,no,no,9,dec,390,1,-1,0,unknown,no,True,False,False,390,0,0,1,0.8553237604985099,0,0,0,1,1.8553237604985098
58,blue-collar,married,primary,no,0.0,yes,no,29,may,535,2,-1,0,unknown,no,False,False,True,0,0,535,1,0.3549173665673259,-1,0,0,-1,-1.645082633432674
55,management,married,tertiary,no,171.0,yes,no,8,aug,73,6,-1,0,unknown,no,True,False,False,73,0,0,0,0.40124627472229746,-1,0,0,2,1.4012462747222973
28,admin.,married,secondary,no,934.0,yes,no,4,jul,264,2,-1,0,unknown,no,False,False,True,0,0,264,1,0.6079653210512056,-1,0,0,0,-0.3920346789487944
48,blue-collar,married,secondary,no,-19.0,no,yes,4,jul,270,1,-1,0,unknown,no,False,False,True,0,0,270,1,0.34976971010566243,0,-1,0,-1,-1.6502302898943375
51,management,single,tertiary,yes,-55.0,yes,no,18,aug,119,6,-1,0,unknown,no,True,False,False,119,0,0,0,0.34001625575724737,-1,0,-2,2,-0.6599837442427527
27,blue-collar,single,secondary,no,14.0,no,no,14,may,72,2,-1,0,unknown,no,False,False,True,0,0,72,0,0.35871037659170957,0,0,0,-1,-0.6412896234082904
29,services,single,secondary,no,-287.0,yes,no,18,may,196,1,-1,0,unknown,no,True,False,False,196,0,0,1,0.2771606610674614,-1,0,0,0,-0.7228393389325386
34,services,married,secondary,no,0.0,yes,no,14,may,78,4,-1,0,unknown,no,True,False,False,78,0,0,0,0.3549173665673259,-1,0,0,0,-0.645082633432674
54,retired,divorced,primary,no,22.0,no,no,20,jun,23,4,-1,0,unknown,no,False,False,True,0,0,23,0,0.36087781089135734,0,0,0,-1,-0.6391221891086427
34,technician,married,tertiary,no,1611.0,yes,no,11,may,490,2,-1,0,unknown,no,True,False,False,490,0,0,1,0.7913844486589,-1,0,0,1,0.7913844486589001
34,admin.,single,tertiary,no,18.0,yes,yes,30,apr,359,1,-1,0,unknown,yes,True,False,False,359,0,0,1,0.3597940937415335,-1,-1,0,0,-1.6402059062584664
52,blue-collar,married,primary,no,1331.0,yes,no,29,jul,213,2,-1,0,unknown,no,True,False,False,213,0,0,1,0.7155242481712273,-1,0,0,-1,-1.2844757518287726
40,self-employed,married,primary,no,92.0,yes,no,13,may,92,1,-1,0,unknown,no,False,False,True,0,0,92,0,0.3798428610132755,-1,0,0,1,0.3798428610132756
48,management,married,tertiary,no,586.0,yes,yes,6,may,179,2,-1,0,unknown,no,True,False,False,179,0,0,1,0.5136819290165267,-1,-1,0,2,0.5136819290165269
52,blue-collar,divorced,primary,no,1758.0,yes,no,15,may,41,1,-1,0,unknown,no,False,False,True,0,0,41,0,0.8312110539149282,-1,0,0,-1,-1.1687889460850718
25,technician,single,secondary,no,959.0,no,no,9,jul,144,5,-1,0,unknown,no,True,False,False,144,0,0,0,0.614738553237605,0,0,0,1,1.614738553237605
54,retired,married,primary,no,208.0,no,no,12,may,255,1,-1,0,unknown,no,False,False,True,0,0,255,1,0.4112706583581685,0,0,0,-1,-0.5887293416418315
34,services,married,secondary,no,-315.0,yes,no,8,may,56,2,-1,0,unknown,no,False,False,True,0,0,56,0,0.2695746410186941,-1,0,0,0,-0.7304253589813059
32,management,single,tertiary,no,751.0,yes,no,8,may,64,1,-1,0,unknown,no,False,False,True,0,0,64,0,0.5583852614467624,-1,0,0,2,1.5583852614467624
45,blue-collar,married,secondary,no,784.0,yes,yes,3,jun,34,1,-1,0,unknown,no,False,False,True,0,0,34,0,0.5673259279328096,-1,-1,0,-1,-2.4326740720671904
44,services,single,secondary,no,1378.0,yes,no,8,may,257,2,-1,0,unknown,no,False,False,True,0,0,257,1,0.7282579246816581,-1,0,0,0,-0.27174207531834194
32,services,married,secondary,no,61.0,yes,no,8,jul,529,5,-1,0,unknown,no,True,False,False,529,0,0,1,0.37144405310214035,-1,0,0,0,-0.6285559468978597
31,blue-collar,single,tertiary,no,462.0,yes,yes,19,may,147,1,-1,0,unknown,no,False,False,True,0,0,147,0,0.4800866973719859,-1,-1,0,-1,-2.519913302628014
49,unknown,married,secondary,no,0.0,no,no,28,aug,173,2,-1,0,unknown,no,True,False,False,173,0,0,1,0.3549173665673259,0,0,0,0,0.3549173665673259
41,admin.,married,tertiary,no,1287.0,no,no,16,jun,286,1,-1,0,unknown,no,False,False,True,0,0,286,1,0.7036033595231644,0,0,0,0,0.7036033595231644
37,blue-collar,divorced,secondary,no,0.0,yes,no,21,apr,146,4,-1,0,unknown,yes,True,False,False,146,0,0,0,0.3549173665673259,-1,0,0,-1,-1.645082633432674
34,management,married,secondary,no,-294.0,yes,no,27,may,532,2,-1,0,unknown,no,False,False,True,0,0,532,1,0.27526415605526955,-1,0,0,2,1.2752641560552695
43,technician,married,secondary,no,275.0,no,no,25,aug,69,6,-1,0,unknown,no,True,False,False,69,0,0,0,0.42942292061771875,0,0,0,1,1.4294229206177187
44,services,married,secondary,no,27.0,no,no,25,may,485,1,-1,0,unknown,no,True,False,False,485,0,0,1,0.36223245732863724,0,0,0,0,0.36223245732863724
36,technician,married,secondary,no,191.0,no,no,31,aug,69,1,-1,0,unknown,no,True,False,False,69,0,0,0,0.406664860471417,0,0,0,1,1.406664860471417
58,technician,divorced,secondary,no,-123.0,no,no,5,aug,131,2,-1,0,unknown,no,True,False,False,131,0,0,0,0.32159306421024114,0,0,0,1,1.3215930642102411
26,student,single,secondary,no,-147.0,no,no,4,jun,95,2,-1,0,unknown,no,False,False,True,0,0,95,0,0.31509076131129776,0,0,0,1,1.3150907613112977
34,technician,single,secondary,no,179.0,no,no,19,aug,294,3,-1,0,unknown,no,True,False,False,294,0,0,1,0.4034137090219453,0,0,0,1,1.4034137090219452
