age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,y,contact_cellular,contact_telephone,contact_unknown,duration_contact_cellular,duration_contact_telephone,duration_contact_unknown,above_median_duration
29,services,single,secondary,no,-287.0,yes,no,18,may,196,1,no,True,False,False,196,0,0,1
34,services,married,secondary,no,0.0,yes,no,14,may,78,4,no,True,False,False,78,0,0,0
54,retired,divorced,primary,no,22.0,no,no,20,jun,23,4,no,False,False,True,0,0,23,0
34,technician,married,tertiary,no,1611.0,yes,no,11,may,490,2,no,True,False,False,490,0,0,1
34,admin.,single,tertiary,no,18.0,yes,yes,30,apr,359,1,yes,True,False,False,359,0,0,1
52,blue-collar,married,primary,no,1331.0,yes,no,29,jul,213,2,no,True,False,False,213,0,0,1
40,self-employed,married,primary,no,92.0,yes,no,13,may,92,1,no,False,False,True,0,0,92,0
48,management,married,tertiary,no,586.0,yes,yes,6,may,179,2,no,True,False,False,179,0,0,1
52,blue-collar,divorced,primary,no,1758.0,yes,no,15,may,41,1,no,False,False,True,0,0,41,0
25,technician,single,secondary,no,959.0,no,no,9,jul,144,5,no,True,False,False,144,0,0,0
54,retired,married,primary,no,208.0,no,no,12,may,255,1,no,False,False,True,0,0,255,1
34,services,married,secondary,no,-315.0,yes,no,8,may,56,2,no,False,False,True,0,0,56,0
32,management,single,tertiary,no,751.0,yes,no,8,may,64,1,no,False,False,True,0,0,64,0
45,blue-collar,married,secondary,no,784.0,yes,yes,3,jun,34,1,no,False,False,True,0,0,34,0
44,services,single,secondary,no,1378.0,yes,no,8,may,257,2,no,False,False,True,0,0,257,1
32,services,married,secondary,no,61.0,yes,no,8,jul,529,5,no,True,False,False,529,0,0,1
31,blue-collar,single,tertiary,no,462.0,yes,yes,19,may,147,1,no,False,False,True,0,0,147,0
49,unknown,married,secondary,no,0.0,no,no,28,aug,173,2,no,True,False,False,173,0,0,1
41,admin.,married,tertiary,no,1287.0,no,no,16,jun,286,1,no,False,False,True,0,0,286,1
37,blue-collar,divorced,secondary,no,0.0,yes,no,21,apr,146,4,yes,True,False,False,146,0,0,0
34,management,married,secondary,no,-294.0,yes,no,27,may,532,2,no,False,False,True,0,0,532,1
43,technician,married,secondary,no,275.0,no,no,25,aug,69,6,no,True,False,False,69,0,0,0
44,services,married,secondary,no,27.0,no,no,25,may,485,1,no,True,False,False,485,0,0,1
36,technician,married,secondary,no,191.0,no,no,31,aug,69,1,no,True,False,False,69,0,0,0
58,technician,divorced,secondary,no,-123.0,no,no,5,aug,131,2,no,True,False,False,131,0,0,0
26,student,single,secondary,no,-147.0,no,no,4,jun,95,2,no,False,False,True,0,0,95,0
34,technician,single,secondary,no,179.0,no,no,19,aug,294,3,no,True,False,False,294,0,0,1
55,blue-collar,married,secondary,no,471.0,yes,no,30,may,58,2,no,False,False,True,0,0,58,0
34,entrepreneur,married,tertiary,no,105.0,yes,no,28,may,249,2,no,False,False,True,0,0,249,1
41,technician,married,secondary,no,1602.0,yes,no,2,jun,142,1,no,True,False,False,142,0,0,0
30,admin.,married,tertiary,no,0.0,yes,no,24,jul,209,2,no,True,False,False,209,0,0,1
37,management,married,tertiary,no,547.0,yes,yes,21,may,143,1,no,False,False,True,0,0,143,0
26,technician,single,secondary,no,261.0,yes,no,27,may,371,2,no,False,False,True,0,0,371,1
42,management,married,secondary,yes,-34.0,no,no,5,feb,176,1,no,True,False,False,176,0,0,1
48,blue-collar,single,tertiary,no,2330.0,yes,yes,4,jun,15,1,no,False,False,True,0,0,15,0
41,blue-collar,married,secondary,no,1334.0,yes,no,20,apr,234,5,no,True,False,False,234,0,0,1
45,technician,married,tertiary,no,265.0,no,no,28,aug,14,3,no,True,False,False,14,0,0,0
52,admin.,single,unknown,no,2227.0,no,no,24,feb,242,2,yes,True,False,False,242,0,0,1
36,services,single,secondary,no,174.0,yes,no,7,may,223,2,no,False,False,True,0,0,223,1
30,technician,single,secondary,no,57.0,no,no,2,feb,465,2,no,True,False,False,465,0,0,1
47,technician,married,secondary,no,2246.0,yes,no,10,jul,330,1,no,True,False,False,330,0,0,1
42,management,divorced,tertiary,no,0.0,no,no,19,may,131,2,no,False,False,True,0,0,131,0
54,blue-collar,married,secondary,no,448.0,yes,yes,5,aug,98,1,no,True,False,False,98,0,0,0
53,entrepreneur,married,primary,no,27.0,yes,no,10,sep,230,3,yes,False,True,False,0,230,0,1
33,blue-collar,divorced,secondary,no,474.0,no,no,22,jul,400,2,no,True,False,False,400,0,0,1
39,services,divorced,secondary,no,282.0,yes,no,17,may,243,1,no,True,False,False,243,0,0,1
34,technician,single,secondary,no,60.0,no,no,7,aug,274,2,no,True,False,False,274,0,0,1
33,admin.,divorced,secondary,no,818.0,yes,yes,16,apr,301,3,no,True,False,False,301,0,0,1
37,technician,married,unknown,no,47.0,no,no,19,jun,374,3,no,False,False,True,0,0,374,1
69,retired,married,primary,no,279.0,no,no,12,aug,26,1,no,False,True,False,0,26,0,0
52,unemployed,married,primary,no,20.0,yes,no,28,jan,172,1,no,False,True,False,0,172,0,1
28,blue-collar,married,secondary,no,100.0,yes,yes,27,may,132,2,no,False,False,True,0,0,132,0
41,admin.,married,secondary,no,0.0,no,no,20,jun,89,1,no,False,False,True,0,0,89,0
42,technician,divorced,secondary,no,1533.0,no,yes,5,aug,86,1,no,True,False,False,86,0,0,0
34,admin.,single,secondary,no,296.0,no,no,7,jul,147,4,no,True,False,False,147,0,0,0
43,management,single,secondary,no,109.0,yes,no,27,may,64,3,no,False,False,True,0,0,64,0
33,technician,single,tertiary,no,125.0,no,no,29,aug,66,2,no,False,True,False,0,66,0,0
53,technician,married,secondary,no,206.0,no,no,26,aug,87,6,no,True,False,False,87,0,0,0
45,services,divorced,secondary,no,-179.0,no,no,3,jul,155,2,no,False,False,True,0,0,155,0
30,management,married,tertiary,no,562.0,no,no,21,aug,137,4,no,True,False,False,137,0,0,0
53,entrepreneur,married,secondary,no,-118.0,yes,no,9,may,101,3,no,False,False,True,0,0,101,0
45,unemployed,married,primary,no,180.0,yes,yes,27,may,62,2,no,False,False,True,0,0,62,0
35,management,married,tertiary,no,0.0,yes,no,21,jul,295,3,no,True,False,False,295,0,0,1
36,management,single,tertiary,no,876.0,yes,no,23,may,241,2,no,False,False,True,0,0,241,1
42,blue-collar,married,primary,no,260.0,yes,no,31,jul,175,2,no,False,True,False,0,175,0,1
30,management,married,tertiary,no,944.0,no,no,29,oct,251,2,yes,True,False,False,251,0,0,1
43,technician,married,secondary,no,297.0,yes,no,14,oct,119,3,no,True,False,False,119,0,0,0
31,technician,single,tertiary,no,969.0,no,no,15,jun,95,1,no,True,False,False,95,0,0,0
35,technician,married,secondary,no,0.0,no,no,14,jul,125,2,no,True,False,False,125,0,0,0
46,technician,married,secondary,no,410.0,no,yes,21,nov,162,5,no,True,False,False,162,0,0,0
33,management,single,tertiary,no,71.0,no,no,22,aug,107,6,no,True,False,False,107,0,0,0
31,management,married,tertiary,no,1170.0,no,no,20,aug,200,4,no,True,False,False,200,0,0,1
46,management,divorced,tertiary,no,25.0,no,no,26,may,103,2,no,False,False,True,0,0,103,0
40,services,married,secondary,no,1325.0,no,no,11,jun,264,2,no,False,False,True,0,0,264,1
55,management,married,tertiary,no,236.0,no,no,4,aug,200,1,no,True,False,False,200,0,0,1
40,services,divorced,secondary,no,1959.0,yes,no,30,may,177,1,no,False,False,True,0,0,177,1
46,admin.,married,primary,no,96.0,no,no,4,feb,151,2,no,False,True,False,0,151,0,1
43,self-employed,single,tertiary,no,0.0,no,no,19,jun,147,1,no,False,False,True,0,0,147,0
34,blue-collar,married,secondary,no,250.0,yes,no,29,may,193,6,no,False,False,True,0,0,193,1
35,technician,single,secondary,no,126.0,no,no,22,aug,112,2,no,True,False,False,112,0,0,0
57,retired,married,unknown,no,1621.0,yes,no,19,jun,108,1,no,False,False,True,0,0,108,0
32,self-employed,married,tertiary,no,189.0,yes,no,6,jun,106,2,no,False,False,True,0,0,106,0
41,retired,single,secondary,no,316.0,no,no,12,may,463,3,no,True,False,False,463,0,0,1
31,self-employed,single,tertiary,yes,-282.0,yes,no,20,nov,131,3,no,True,False,False,131,0,0,0
34,management,married,tertiary,no,-308.0,yes,no,30,apr,140,2,no,True,False,False,140,0,0,0
42,technician,divorced,secondary,no,248.0,no,no,19,aug,163,4,no,True,False,False,163,0,0,0
50,self-employed,divorced,tertiary,no,13.0,yes,no,20,may,76,1,yes,True,False,False,76,0,0,0
30,technician,married,secondary,no,-393.0,yes,yes,16,jul,435,1,yes,True,False,False,435,0,0,1
56,technician,single,tertiary,no,917.0,no,no,9,jun,264,1,no,False,False,True,0,0,264,1
34,admin.,divorced,secondary,no,1268.0,yes,no,15,may,259,3,no,True,False,False,259,0,0,1
33,technician,married,secondary,no,-163.0,yes,yes,8,aug,502,2,no,True,False,False,502,0,0,1
37,technician,married,secondary,no,1063.0,yes,no,31,jul,413,2,no,True,False,False,413,0,0,1
29,blue-collar,married,secondary,no,424.0,yes,yes,14,may,241,2,no,False,False,True,0,0,241,1
56,unemployed,divorced,primary,no,802.0,no,no,3,feb,258,2,no,False,True,False,0,258,0,1
51,blue-collar,divorced,secondary,no,1069.0,yes,no,30,may,247,2,no,False,False,True,0,0,247,1
42,self-employed,married,tertiary,no,753.0,no,no,17,jun,31,1,no,True,False,False,31,0,0,0
29,blue-collar,married,secondary,no,358.0,no,no,16,jul,88,5,no,True,False,False,88,0,0,0
52,blue-collar,married,primary,no,1141.0,yes,no,12,may,22,5,no,True,False,False,22,0,0,0
40,technician,married,secondary,no,1259.0,no,no,20,may,234,5,no,False,False,True,0,0,234,1
30,services,married,secondary,no,227.0,no,yes,3,jun,23,1,no,False,False,True,0,0,23,0
55,entrepreneur,divorced,secondary,no,538.0,yes,no,7,aug,353,2,yes,True,False,False,353,0,0,1
49,management,married,tertiary,no,92.0,yes,no,6,may,221,2,no,False,False,True,0,0,221,1
42,technician,married,secondary,no,440.0,yes,no,3,feb,13,5,no,True,False,False,13,0,0,0
56,self-employed,married,secondary,no,800.0,no,yes,9,jul,170,1,no,True,False,False,170,0,0,1
39,unknown,single,secondary,no,914.0,no,no,5,jun,20,1,no,False,False,True,0,0,20,0
30,entrepreneur,single,secondary,no,638.0,no,no,14,jul,358,6,no,True,False,False,358,0,0,1
55,retired,married,secondary,no,159.0,no,no,28,aug,159,1,no,True,False,False,159,0,0,0
43,blue-collar,married,primary,no,483.0,yes,no,12,may,225,3,no,True,False,False,225,0,0,1
56,technician,divorced,tertiary,no,401.0,yes,no,20,nov,26,1,no,False,True,False,0,26,0,0
29,services,single,unknown,no,33.0,no,no,1,jul,161,1,no,False,False,True,0,0,161,0
38,blue-collar,married,primary,no,506.0,yes,yes,12,jun,122,1,no,False,False,True,0,0,122,0
59,management,married,tertiary,no,1881.0,no,no,19,nov,456,2,no,True,False,False,456,0,0,1
25,admin.,single,tertiary,no,220.0,no,no,26,may,68,1,no,True,False,False,68,0,0,0
57,management,married,tertiary,no,1341.0,yes,no,8,may,339,2,no,False,False,True,0,0,339,1
48,blue-collar,married,secondary,no,865.0,yes,no,13,may,78,2,no,True,False,False,78,0,0,0
34,blue-collar,divorced,secondary,no,-566.0,yes,no,26,may,248,2,no,False,False,True,0,0,248,1
33,services,married,secondary,no,210.0,yes,yes,20,may,201,1,no,False,False,True,0,0,201,1
50,blue-collar,married,secondary,no,579.0,no,no,26,aug,83,3,no,True,False,False,83,0,0,0
31,management,married,tertiary,no,271.0,no,no,18,nov,89,1,no,True,False,False,89,0,0,0
30,technician,single,tertiary,no,699.0,yes,no,11,aug,213,4,no,True,False,False,213,0,0,1
32,blue-collar,married,secondary,no,150.0,no,no,5,feb,210,1,no,True,False,False,210,0,0,1
32,services,single,secondary,no,133.0,no,no,15,may,171,1,yes,True,False,False,171,0,0,1
30,housemaid,single,tertiary,no,868.0,no,no,7,aug,387,2,no,True,False,False,387,0,0,1
51,blue-collar,married,unknown,no,1883.0,yes,no,5,may,57,1,no,False,False,True,0,0,57,0
34,management,married,tertiary,no,606.0,no,no,20,apr,97,1,yes,True,False,False,97,0,0,0
35,blue-collar,married,secondary,no,603.0,yes,no,17,apr,474,2,no,True,False,False,474,0,0,1
49,management,single,primary,no,548.0,no,no,31,jul,115,6,no,False,True,False,0,115,0,0
49,blue-collar,married,primary,no,902.0,no,no,9,jun,210,2,no,False,False,True,0,0,210,1
44,services,divorced,secondary,no,0.0,yes,yes,13,may,97,1,no,False,False,True,0,0,97,0
39,technician,married,secondary,no,626.0,yes,no,11,may,126,2,no,True,False,False,126,0,0,0
36,student,single,unknown,no,386.0,no,no,18,jun,359,2,no,False,False,True,0,0,359,1
26,housemaid,married,secondary,no,-759.0,yes,no,11,jul,191,1,no,True,False,False,191,0,0,1
47,technician,married,unknown,no,2106.0,yes,no,6,may,168,1,no,False,False,True,0,0,168,0
45,management,divorced,tertiary,no,220.0,yes,no,18,jun,89,4,no,False,False,True,0,0,89,0
37,blue-collar,married,secondary,no,395.0,yes,no,6,may,219,2,no,False,False,True,0,0,219,1
45,blue-collar,divorced,secondary,no,0.0,yes,no,21,jul,211,2,no,True,False,False,211,0,0,1
36,blue-collar,married,secondary,no,-206.0,yes,no,8,may,177,2,no,False,False,True,0,0,177,1
31,management,married,tertiary,no,582.0,yes,no,15,jul,58,2,no,True,False,False,58,0,0,0
44,management,single,tertiary,no,1424.0,yes,no,8,aug,201,2,no,True,False,False,201,0,0,1
33,technician,single,secondary,no,2085.0,no,no,9,feb,501,2,yes,True,False,False,501,0,0,1
36,technician,single,tertiary,no,197.0,no,no,30,apr,260,1,yes,True,False,False,260,0,0,1
31,technician,single,secondary,no,2305.0,no,no,4,aug,139,1,no,True,False,False,139,0,0,0
45,admin.,married,secondary,no,-547.0,yes,no,3,jun,214,2,no,False,False,True,0,0,214,1
30,technician,single,tertiary,no,411.0,no,no,21,apr,142,1,no,True,False,False,142,0,0,0
34,blue-collar,married,secondary,no,584.0,yes,no,18,jul,154,2,no,True,False,False,154,0,0,0
34,management,married,tertiary,no,997.0,yes,yes,21,nov,81,1,no,True,False,False,81,0,0,0
39,admin.,divorced,secondary,no,83.0,yes,no,30,jul,69,6,no,True,False,False,69,0,0,0
32,management,single,tertiary,no,0.0,no,no,21,nov,9,6,no,True,False,False,9,0,0,0
36,blue-collar,married,primary,no,398.0,yes,no,12,jun,278,1,no,False,False,True,0,0,278,1
35,admin.,married,tertiary,no,1145.0,yes,no,2,feb,82,2,no,True,False,False,82,0,0,0
32,management,single,tertiary,no,2.0,yes,no,11,sep,100,2,yes,True,False,False,100,0,0,0
49,entrepreneur,married,primary,no,563.0,no,no,19,jun,84,1,no,False,False,True,0,0,84,0
32,services,married,secondary,yes,-220.0,yes,yes,25,jul,123,2,no,True,False,False,123,0,0,0
32,services,single,secondary,no,48.0,yes,no,20,apr,8,3,no,True,False,False,8,0,0,0
57,services,married,secondary,no,162.0,yes,no,5,may,174,1,no,False,False,True,0,0,174,1
26,services,single,secondary,no,1700.0,yes,no,7,may,13,5,no,True,False,False,13,0,0,0
50,services,single,primary,no,148.0,yes,no,7,may,198,2,no,False,False,True,0,0,198,1
39,services,married,secondary,no,0.0,yes,no,8,may,503,1,no,True,False,False,503,0,0,1
45,blue-collar,married,primary,no,185.0,yes,no,29,jan,249,3,no,True,False,False,249,0,0,1
37,management,divorced,tertiary,no,896.0,no,yes,14,aug,343,2,no,True,False,False,343,0,0,1
47,blue-collar,divorced,primary,no,1279.0,yes,no,6,feb,479,2,no,True,False,False,479,0,0,1
40,management,married,secondary,no,99.0,no,no,9,feb,15,5,no,True,False,False,15,0,0,0
35,blue-collar,married,primary,no,378.0,yes,no,16,may,427,3,no,False,False,True,0,0,427,1
54,technician,married,secondary,no,2225.0,no,yes,13,aug,73,2,no,True,False,False,73,0,0,0
35,admin.,single,secondary,no,1810.0,yes,no,25,may,65,2,no,True,False,False,65,0,0,0
31,housemaid,married,unknown,yes,-6.0,no,yes,7,jul,94,2,no,False,True,False,0,94,0,0
46,technician,divorced,secondary,no,435.0,yes,no,15,may,192,3,no,False,False,True,0,0,192,1
46,services,divorced,secondary,no,5.0,yes,yes,29,jan,305,2,no,True,False,False,305,0,0,1
37,admin.,married,tertiary,no,0.0,yes,no,21,jul,115,1,no,True,False,False,115,0,0,0
39,admin.,married,tertiary,no,722.0,no,no,23,apr,141,1,no,False,True,False,0,141,0,1
44,technician,divorced,secondary,no,0.0,no,no,28,jul,264,5,no,True,False,False,264,0,0,1
56,admin.,married,secondary,no,1504.0,yes,no,29,may,66,2,no,False,False,True,0,0,66,0
33,management,married,secondary,no,752.0,yes,no,11,aug,104,4,no,True,False,False,104,0,0,0
33,blue-collar,single,secondary,no,1925.0,yes,no,2,mar,76,2,no,True,False,False,76,0,0,0
42,services,married,secondary,no,-246.0,yes,no,7,may,149,1,no,False,False,True,0,0,149,0
33,admin.,married,secondary,no,894.0,no,no,5,feb,509,2,no,True,False,False,509,0,0,1
26,blue-collar,single,secondary,no,592.0,yes,yes,27,may,174,1,no,False,False,True,0,0,174,1
37,services,married,secondary,no,0.0,yes,yes,31,jul,187,2,no,True,False,False,187,0,0,1
59,retired,married,primary,no,0.0,no,no,5,jun,493,2,yes,True,False,False,493,0,0,1
33,blue-collar,single,primary,no,1.0,yes,no,20,apr,257,1,no,True,False,False,257,0,0,1
46,technician,single,secondary,no,834.0,yes,no,11,jul,196,2,no,True,False,False,196,0,0,1
55,entrepreneur,married,primary,no,298.0,yes,no,8,may,144,3,no,False,False,True,0,0,144,0
27,admin.,married,secondary,no,186.0,yes,no,16,may,136,2,no,False,False,True,0,0,136,0
36,management,married,tertiary,no,1852.0,no,no,8,may,362,1,no,False,False,True,0,0,362,1
46,admin.,single,secondary,no,1790.0,yes,no,5,jun,214,5,no,False,False,True,0,0,214,1
37,admin.,married,secondary,no,749.0,no,no,21,apr,219,1,no,True,False,False,219,0,0,1
27,services,single,secondary,yes,-1.0,no,no,22,jul,60,2,no,True,False,False,60,0,0,0
32,blue-collar,married,secondary,no,-32.0,yes,no,12,may,145,1,no,True,False,False,145,0,0,0
22,technician,single,secondary,no,333.0,no,yes,12,nov,129,1,no,False,True,False,0,129,0,0
33,blue-collar,married,secondary,no,932.0,yes,no,21,may,226,1,no,False,False,True,0,0,226,1
53,blue-collar,married,secondary,no,-626.0,yes,no,9,jul,205,1,no,True,False,False,205,0,0,1
37,management,single,tertiary,no,9.0,no,no,26,aug,484,2,no,True,False,False,484,0,0,1
41,blue-collar,married,primary,no,293.0,yes,yes,7,may,102,1,no,True,False,False,102,0,0,0
40,management,single,tertiary,no,36.0,yes,no,27,may,240,3,no,False,False,True,0,0,240,1
48,management,married,tertiary,no,263.0,yes,no,5,may,350,2,no,False,False,True,0,0,350,1
30,management,single,tertiary,no,2186.0,yes,no,3,jun,366,1,no,False,False,True,0,0,366,1
37,services,single,secondary,no,105.0,no,yes,17,jun,260,4,no,False,False,True,0,0,260,1
40,blue-collar,married,secondary,no,440.0,yes,no,5,jun,327,2,no,False,False,True,0,0,327,1
42,housemaid,divorced,tertiary,no,364.0,no,no,18,nov,52,1,no,True,False,False,52,0,0,0
34,technician,single,secondary,no,174.0,no,no,11,may,259,4,no,False,True,False,0,259,0,1
60,retired,married,tertiary,no,225.0,no,no,19,aug,54,2,no,True,False,False,54,0,0,0
60,retired,divorced,tertiary,no,2131.0,no,no,10,jul,421,6,no,True,False,False,421,0,0,1
39,management,single,secondary,no,36.0,no,no,29,aug,70,2,no,True,False,False,70,0,0,0
30,admin.,married,tertiary,no,400.0,yes,no,7,may,223,1,no,True,False,False,223,0,0,1
31,technician,single,tertiary,no,1214.0,no,no,3,feb,39,1,no,True,False,False,39,0,0,0
34,management,single,tertiary,no,-292.0,yes,no,19,aug,264,6,no,True,False,False,264,0,0,1
51,admin.,married,secondary,no,1415.0,yes,no,2,jun,151,3,no,False,False,True,0,0,151,0
33,management,married,tertiary,no,296.0,no,no,16,jul,90,2,no,True,False,False,90,0,0,0
30,management,married,tertiary,no,42.0,no,no,25,aug,115,6,no,True,False,False,115,0,0,0
63,retired,divorced,secondary,no,1490.0,no,no,8,jun,506,1,yes,True,False,False,506,0,0,1
33,management,married,tertiary,no,150.0,no,no,21,aug,151,2,no,True,False,False,151,0,0,0
28,services,single,secondary,no,317.0,yes,no,16,may,21,3,no,False,False,True,0,0,21,0
29,services,divorced,secondary,no,92.0,yes,no,7,may,240,1,no,True,False,False,240,0,0,1
42,blue-collar,married,primary,no,-10.0,yes,no,9,may,291,4,no,False,False,True,0,0,291,1
31,blue-collar,married,secondary,no,-617.0,yes,no,2,jun,115,2,no,False,False,True,0,0,115,0
59,housemaid,divorced,primary,no,195.0,no,no,5,may,366,2,no,False,False,True,0,0,366,1
41,blue-collar,married,primary,no,1172.0,yes,no,15,may,153,3,no,False,False,True,0,0,153,0
57,housemaid,married,secondary,no,0.0,no,no,22,aug,197,2,no,True,False,False,197,0,0,1
43,services,divorced,secondary,no,0.0,no,no,31,jul,106,4,no,True,False,False,106,0,0,0
